Stock,Entry_time,Entry_Price,qty,value
ioc_15min,2017-08-04 13:15:00,201.9,-247,49869.3
ioc_15min,2017-08-04 14:15:00,202.44999950000002,247,-50005.14987650001
gail_15min,2017-08-14 12:30:00,139.48124962500003,-358,49934.28736575001
gail_15min,2017-08-14 15:00:00,138.78750000000002,358,-49685.92500000001
tcs_15min,2017-08-16 12:00:00,1240.45,40,-49618.0
tcs_15min,2017-08-16 12:15:00,1238.5,-40,49540.0
eichermot_15min,2017-08-16 15:00:00,30603.2999,-1,30603.2999
eichermot_15min,2017-08-16 15:15:00,30623.5499,1,-30623.5499
bajajfinsv_15min,2017-08-18 12:30:00,5334.19999,-9,48007.79991
bajajfinsv_15min,2017-08-18 14:30:00,5318.85,9,-47869.65
vedl_15min,2017-08-30 13:00:00,305.3,-163,49763.9
jswsteel_15min,2017-08-30 13:15:00,256.14999900000004,-195,49949.24980500001
jswsteel_15min,2017-08-30 14:15:00,256.5,195,-50017.5
vedl_15min,2017-08-30 14:30:00,306.3,163,-49926.9
nestleind_15min,2017-09-01 11:15:00,7114.949990000001,-7,49804.64993000001
sbin_15min,2017-09-01 12:15:00,280.35,-178,49902.3
sbin_15min,2017-09-01 12:45:00,280.64999900000004,178,-49955.69982200001
nestleind_15min,2017-09-01 15:15:00,7072.8,7,-49509.6
coalindia_15min,2017-09-06 10:15:00,253.34999900000003,-197,49909.949803
coalindia_15min,2017-09-06 11:15:00,254.09999900000003,197,-50057.699803
gail_15min,2017-09-06 12:45:00,145.29374962500003,-344,49981.04987100001
gail_15min,2017-09-07 09:45:00,144.91874962500003,344,-49852.04987100001
bajajfinsv_15min,2017-09-11 13:15:00,5782.25,-8,46258.0
bajajfinsv_15min,2017-09-11 14:30:00,5784.64999,8,-46277.19992
kotakbank_15min,2017-09-18 12:45:00,1020.7,-48,48993.600000000006
kotakbank_15min,2017-09-18 13:30:00,1024.0,48,-49152.0
adaniports_15min,2017-09-25 14:00:00,388.399999,-128,49715.199872
adaniports_15min,2017-09-25 15:30:00,389.8,128,-49894.4
bajajfinsv_15min,2017-10-03 14:15:00,5316.0,-9,47844.0
bajajfinsv_15min,2017-10-03 15:15:00,5336.6,9,-48029.4
sunpharma_15min,2017-10-04 13:45:00,521.5499990000002,-95,49547.24990500002
sunpharma_15min,2017-10-05 09:45:00,525.649999,95,-49936.749905
ongc_15min,2017-10-18 12:30:00,174.15,-286,49806.9
ongc_15min,2017-10-18 13:00:00,174.4,286,-49878.4
hcltech_15min,2017-10-18 13:45:00,463.5,-107,49594.5
hcltech_15min,2017-10-18 15:30:00,463.39999950000004,107,-49583.7999465
drreddy_15min,2017-10-30 13:45:00,2451.19999,-20,49023.999800000005
drreddy_15min,2017-10-30 14:15:00,2459.69999,20,-49193.999800000005
mm_15min,2017-11-06 12:15:00,683.924995,-73,49926.524634999994
mm_15min,2017-11-06 13:30:00,684.0,73,-49932.0
hindalco_15min,2017-11-17 12:00:00,261.85,-190,49751.50000000001
tatasteel_15min,2017-11-17 12:15:00,706.95,-70,49486.5
tatasteel_15min,2017-11-17 13:15:00,708.149999,70,-49570.49993
vedl_15min,2017-11-17 13:30:00,312.69999900000005,160,-50031.999840000004
hindalco_15min,2017-11-17 13:45:00,262.39999900000004,190,-49855.99981000001
sunpharma_15min,2017-11-24 13:00:00,549.6,-90,49464.0
sunpharma_15min,2017-11-24 14:45:00,550.149999,90,-49513.49991
maruti_15min,2017-11-28 12:15:00,8575.0,-5,42875.0
maruti_15min,2017-11-28 12:30:00,8600.45,5,-43002.25
hindunilvr_15min,2017-11-29 13:30:00,1279.5,-39,49900.5
hindunilvr_15min,2017-11-29 15:30:00,1278.0,39,-49842.0
bhartiartl_15min,2017-12-04 12:15:00,491.69999900000005,-101,49661.69989900001
bhartiartl_15min,2017-12-05 10:45:00,490.19999900000005,101,-49510.19989900001
wipro_15min,2017-12-11 12:30:00,213.33749925000004,-234,49920.97482450001
wipro_15min,2017-12-11 14:15:00,213.75,234,-50017.5
gail_15min,2017-12-12 12:15:00,183.75,-271,49796.25
gail_15min,2017-12-12 13:00:00,184.3125,271,-49948.6875
kotakbank_15min,2017-12-18 11:30:00,1030.45,-48,49461.600000000006
hdfcbank_15min,2017-12-18 12:15:00,943.75,-52,49075.0
axisbank_15min,2017-12-18 12:45:00,550.5499990000002,-90,49549.49991000001
lt_15min,2017-12-18 13:15:00,1219.5,-40,48780.0
hindunilvr_15min,2017-12-18 13:45:00,1342.34999,-37,49666.949629999996
kotakbank_15min,2017-12-18 14:00:00,1026.95,48,-49293.600000000006
axisbank_15min,2017-12-18 14:15:00,552.2,90,-49698.00000000001
hdfcbank_15min,2017-12-19 10:00:00,939.75,52,-48867.0
bpcl_15min,2017-12-19 12:30:00,529.5499990000002,-94,49777.699906000016
indusindbk_15min,2017-12-19 13:45:00,1671.5,29,-48473.5
bpcl_15min,2017-12-19 14:00:00,529.649999,94,-49787.099905999996
sunpharma_15min,2017-12-27 13:15:00,572.399999,-87,49798.799912999995
sunpharma_15min,2017-12-27 13:30:00,573.95,87,-49933.65
infratel_15min,2017-12-29 12:45:00,376.69999900000005,-132,49724.39986800001
infratel_15min,2017-12-29 13:15:00,377.69999900000005,132,-49856.39986800001
upl_15min,2018-01-17 13:15:00,514.5999993333332,-97,49916.19993533332
upl_15min,2018-01-17 13:45:00,516.3333333333333,97,-50084.33333333333
adaniports_15min,2018-01-19 12:45:00,425.899999,-117,49830.299883
adaniports_15min,2018-01-19 13:15:00,427.69999900000005,117,-50040.899883000006
tatasteel_15min,2018-01-25 10:30:00,766.2,-65,49803.0
tatasteel_15min,2018-01-25 13:15:00,763.0,65,-49595.0
hdfc_15min,2018-01-29 11:45:00,1935.09999,-25,48377.499749999995
hdfc_15min,2018-01-29 12:30:00,1943.59999,25,-48589.999749999995
maruti_15min,2018-01-29 13:00:00,9653.39999,-5,48266.99995
maruti_15min,2018-01-29 13:45:00,9695.1,5,-48475.5
nestleind_15min,2018-01-30 12:00:00,7458.05,6,-44748.3
nestleind_15min,2018-01-30 13:30:00,7440.8,-6,44644.8
kotakbank_15min,2018-01-31 13:15:00,1107.25,-45,49826.25
kotakbank_15min,2018-01-31 15:00:00,1114.45,45,-50150.25
nestleind_15min,2018-02-06 13:00:00,7020.0,7,-49140.0
nestleind_15min,2018-02-07 12:00:00,7110.0,-7,49770.0
techm_15min,2018-02-08 13:30:00,618.6,-80,49488.0
techm_15min,2018-02-09 13:00:00,596.149999,80,-47691.99992
nestleind_15min,2018-02-12 12:30:00,7178.0,-6,43068.0
nestleind_15min,2018-02-12 15:15:00,7166.949990000001,6,-43001.699940000006
indusindbk_15min,2018-02-16 11:45:00,1689.75,-29,49002.75
indusindbk_15min,2018-02-19 15:30:00,1630.04999,29,-47271.44971
techm_15min,2018-02-21 13:00:00,590.5,-84,49602.0
techm_15min,2018-02-21 14:30:00,591.35,84,-49673.4
vedl_15min,2018-02-23 13:15:00,335.1,-149,49929.9
vedl_15min,2018-02-26 09:45:00,336.94999900000005,149,-50205.54985100001
hdfcbank_15min,2018-02-26 12:15:00,951.45,-52,49475.4
hdfcbank_15min,2018-02-26 14:00:00,952.45,52,-49527.4
heromotoco_15min,2018-02-26 15:30:00,3545.0,14,-49630.0
grasim_15min,2018-03-01 12:30:00,1183.65,-42,49713.3
grasim_15min,2018-03-01 13:45:00,1185.15,42,-49776.3
infratel_15min,2018-03-20 13:15:00,340.3,-147,50024.1
infratel_15min,2018-03-20 15:00:00,339.25,147,-49869.75
infy_15min,2018-03-21 12:15:00,588.674995,-85,50037.374574999994
infy_15min,2018-03-21 13:45:00,588.899995,85,-50056.499575
itc_15min,2018-03-26 13:00:00,256.89999900000004,-194,49838.599806000006
itc_15min,2018-03-26 13:45:00,257.44999900000005,194,-49945.29980600001
heromotoco_15min,2018-04-02 12:15:00,3575.0,-13,46475.0
heromotoco_15min,2018-04-02 14:00:00,3584.4,13,-46597.200000000004
upl_15min,2018-04-05 12:45:00,503.8,-99,49876.200000000004
upl_15min,2018-04-05 14:00:00,504.6999993333335,99,-49965.29993400002
nestleind_15min,2018-04-09 13:00:00,8414.7,-5,42073.5
nestleind_15min,2018-04-09 14:00:00,8418.2,5,-42091.0
adaniports_15min,2018-04-13 12:45:00,384.0,-130,49920.0
adaniports_15min,2018-04-13 15:30:00,383.35,130,-49835.5
tcs_15min,2018-04-25 12:15:00,1720.224995,-29,49886.524855
tcs_15min,2018-04-25 12:45:00,1727.45,29,-50096.05
ultracemco_15min,2018-04-27 12:00:00,4108.19999,-12,49298.39988
sbin_15min,2018-04-27 13:15:00,244.25,-204,49827.0
ultracemco_15min,2018-04-27 13:30:00,4114.85,12,-49378.200000000004
sbin_15min,2018-04-27 14:00:00,245.15,204,-50010.6
ongc_15min,2018-04-30 12:00:00,182.0,-274,49868.0
ntpc_15min,2018-04-30 12:45:00,144.04166583333333,-347,49982.45804416666
ntpc_15min,2018-04-30 13:00:00,144.16666666666669,347,-50025.83333333334
ongc_15min,2018-04-30 15:00:00,182.0,274,-49868.0
infratel_15min,2018-05-08 12:30:00,319.19999900000005,156,-49795.19984400001
infratel_15min,2018-05-08 13:30:00,319.3999990000001,-156,49826.399844000014
ongc_15min,2018-05-15 12:45:00,191.0,-261,49851.0
ongc_15min,2018-05-16 11:45:00,187.349999,261,-48898.349739
eichermot_15min,2018-05-28 13:15:00,30685.0,-1,30685.0
eichermot_15min,2018-05-29 10:30:00,30672.5499,1,-30672.5499
gail_15min,2018-05-29 12:30:00,171.69999950000005,-291,49964.69985450002
gail_15min,2018-05-29 14:00:00,171.84999950000002,291,-50008.349854500004
hcltech_15min,2018-06-14 12:30:00,467.64999950000004,-106,49570.899947000005
hcltech_15min,2018-06-14 12:45:00,468.425,106,-49653.05
hdfc_15min,2018-06-15 10:30:00,1838.0,27,-49626.0
hdfc_15min,2018-06-15 12:00:00,1838.59999,-27,49642.19973
sunpharma_15min,2018-06-15 12:45:00,571.25,-87,49698.75
sunpharma_15min,2018-06-15 14:15:00,571.6,87,-49729.200000000004
wipro_15min,2018-06-20 12:30:00,195.07500000000002,256,-49939.200000000004
wipro_15min,2018-06-20 14:45:00,195.33749925000004,-256,50006.39980800001
indusindbk_15min,2018-07-05 10:45:00,1967.04999,-25,49176.24975
indusindbk_15min,2018-07-05 14:15:00,1966.2,25,-49155.0
drreddy_15min,2018-07-09 12:30:00,2307.34999,-21,48454.34979
drreddy_15min,2018-07-09 15:15:00,2308.3,21,-48474.3
reliance_15min,2018-07-10 13:00:00,1019.7,-49,49965.3
reliance_15min,2018-07-10 13:45:00,1022.39999,49,-50097.59951
sbin_15min,2018-07-12 12:30:00,264.39999900000004,-189,49971.59981100001
sbin_15min,2018-07-12 15:30:00,263.75,189,-49848.75
vedl_15min,2018-07-24 13:00:00,216.55,-231,50023.05
vedl_15min,2018-07-24 13:30:00,217.949999,231,-50346.449769
sbin_15min,2018-07-26 13:00:00,282.8,-176,49772.8
sbin_15min,2018-07-26 14:30:00,283.69999900000005,176,-49931.19982400001
wipro_15min,2018-08-02 14:30:00,209.54999925000004,-238,49872.89982150001
wipro_15min,2018-08-02 14:45:00,209.8125,238,-49935.375
ultracemco_15min,2018-08-07 12:15:00,4259.14999,-11,46850.64989
ultracemco_15min,2018-08-08 10:15:00,4244.0,11,-46684.0
eichermot_15min,2018-08-08 11:45:00,27644.5999,-1,27644.5999
eichermot_15min,2018-08-08 14:15:00,27501.45,1,-27501.45
ultracemco_15min,2018-08-14 13:15:00,4305.0,-11,47355.0
ultracemco_15min,2018-08-14 15:30:00,4291.55,11,-47207.05
gail_15min,2018-08-16 12:45:00,197.375,-253,49935.875
gail_15min,2018-08-17 09:30:00,196.97499950000002,253,-49834.67487350001
jswsteel_15min,2018-09-19 12:45:00,421.3,-118,49713.4
jswsteel_15min,2018-09-21 09:30:00,421.14999900000004,118,-49695.699882
tatasteel_15min,2018-09-21 09:45:00,644.649999,79,-50927.349921
reliance_15min,2018-09-21 12:00:00,1234.34999,-40,49373.999599999996
reliance_15min,2018-09-21 15:15:00,1228.54999,40,-49141.999599999996
heromotoco_15min,2018-09-24 09:45:00,3120.0,-16,49920.0
bajajfinsv_15min,2018-09-24 10:30:00,6082.55,-8,48660.4
heromotoco_15min,2018-09-24 11:00:00,3148.55,16,-50376.8
bajajfinsv_15min,2018-09-24 14:45:00,6094.0,8,-48752.0
hdfcbank_15min,2018-10-03 14:15:00,1024.525,-48,49177.200000000004
hindunilvr_15min,2018-10-03 14:30:00,1623.15,-30,48694.5
hindunilvr_15min,2018-10-04 11:45:00,1580.2,30,-47406.0
hdfcbank_15min,2018-10-04 13:30:00,999.6499949999999,48,-47983.199759999996
reliance_15min,2018-10-08 13:15:00,1100.04999,-45,49502.24955
reliance_15min,2018-10-08 15:15:00,1096.65,45,-49349.25000000001
titan_15min,2018-10-10 13:00:00,787.149999,-63,49590.449937
titan_15min,2018-10-10 14:00:00,789.7999990000002,63,-49757.39993700001
infratel_15min,2018-10-11 12:30:00,261.14999900000004,-191,49879.64980900001
infratel_15min,2018-10-11 13:15:00,262.39999900000004,191,-50118.39980900001
nestleind_15min,2018-10-31 13:45:00,9979.95,-5,49899.75
nestleind_15min,2018-10-31 14:00:00,10020.0,5,-50100.0
kotakbank_15min,2018-11-02 12:30:00,1139.75,-43,49009.25
kotakbank_15min,2018-11-02 13:45:00,1140.2,43,-49028.6
lt_15min,2018-11-09 12:00:00,1370.9,-36,49352.4
lt_15min,2018-11-09 14:45:00,1373.0,36,-49428.0
techm_15min,2018-11-12 12:30:00,726.7,-68,49415.600000000006
techm_15min,2018-11-12 14:00:00,727.2999990000002,68,-49456.399932000015
indusindbk_15min,2018-11-20 13:00:00,1562.2,-32,49990.4
indusindbk_15min,2018-11-20 13:45:00,1564.0,32,-50048.0
nestleind_15min,2018-11-27 13:00:00,10511.85,-4,42047.4
