date,open,high,low,close,volume
2017-08-01 09:30:00,1253.325,1264.5499949999999,1253.325,1261.5,187500.0
2017-08-01 09:45:00,1261.65,1262.25,1257.099995,1258.025,79500.0
2017-08-01 10:00:00,1258.0,1259.2,1255.25,1256.0499949999999,68000.0
2017-08-01 10:15:00,1256.825,1258.75,1256.349995,1258.25,50000.0
2017-08-01 10:30:00,1258.25,1259.474995,1256.25,1257.5,47500.0
2017-08-01 10:45:00,1257.474995,1257.525,1255.599995,1256.575,27500.0
2017-08-01 11:00:00,1256.75,1256.75,1249.5499949999999,1251.0,96500.0
2017-08-01 11:15:00,1251.525,1255.125,1251.0,1252.825,34500.0
2017-08-01 11:30:00,1252.599995,1254.724995,1252.45,1254.325,17000.0
2017-08-01 11:45:00,1254.599995,1257.224995,1254.599995,1256.775,28500.0
2017-08-01 12:00:00,1256.724995,1256.95,1254.0,1254.9249949999999,27500.0
2017-08-01 12:15:00,1255.375,1256.599995,1254.5,1255.25,18000.0
2017-08-01 12:30:00,1255.5499949999999,1257.2999949999999,1254.974995,1256.0,20500.0
2017-08-01 12:45:00,1256.0,1258.45,1256.0,1256.7999949999999,31500.0
2017-08-01 13:00:00,1256.5,1257.025,1254.25,1256.25,30500.0
2017-08-01 13:15:00,1256.4,1256.4,1253.95,1255.974995,21500.0
2017-08-01 13:30:00,1256.75,1257.7,1256.0,1256.4249949999999,28500.0
2017-08-01 13:45:00,1257.375,1257.375,1253.0,1254.25,36000.0
2017-08-01 14:00:00,1254.349995,1255.275,1253.9249949999999,1254.2,22000.0
2017-08-01 14:15:00,1254.275,1255.349995,1254.0499949999999,1254.724995,16000.0
2017-08-01 14:30:00,1254.2999949999999,1254.5,1251.974995,1252.625,34500.0
2017-08-01 14:45:00,1252.5,1254.724995,1251.5,1254.375,23000.0
2017-08-01 15:00:00,1254.125,1254.125,1251.0499949999999,1251.2,39500.0
2017-08-01 15:15:00,1251.1749949999999,1256.5,1251.1749949999999,1255.075,92000.0
