date,open,high,low,close,volume,vwap
2017-08-01 09:30:00,30289.5999,30614.8499,30275.7999,30560.0,18350.0,30484.573484196182
2017-08-01 09:45:00,30520.0,30526.2,30349.8499,30409.95,5575.0,30438.011404932753
2017-08-01 10:00:00,30398.7999,30456.5999,30398.7999,30449.95,1125.0,30427.689957777777
2017-08-01 10:15:00,30428.45,30471.25,30424.95,30444.7999,1350.0,30444.76570925926
2017-08-01 10:30:00,30449.65,30451.95,30300.0,30429.9,4625.0,30369.14808432434
2017-08-01 10:45:00,30430.0,30610.25,30425.0,30600.0,3675.0,30532.18399727892
2017-08-01 11:00:00,30614.15,30683.95,30550.0,30655.0,5300.0,30626.464841509445
2017-08-01 11:15:00,30660.0,30739.9,30600.0,30699.0,5650.0,30684.283166371693
2017-08-01 11:30:00,30700.0,30710.0,30610.0,30663.2999,1950.0,30665.857020512838
2017-08-01 11:45:00,30626.95,30790.0,30626.95,30776.95,6550.0,30746.197890076342
2017-08-01 12:00:00,30762.2,30875.0,30762.2,30788.45,6750.0,30823.027766666673
2017-08-01 12:15:00,30788.95,30900.0,30697.5999,30855.8499,20975.0,30820.45522359948
2017-08-01 12:30:00,30851.0499,30884.25,30752.7999,30829.2,10050.0,30823.79997437813
2017-08-01 12:45:00,30840.0,30849.95,30810.7,30810.7,1200.0,30829.97288958333
2017-08-01 13:00:00,30811.0,30850.0,30811.0,30834.5999,875.0,30836.77854857142
2017-08-01 13:15:00,30835.0,31034.95,30826.0999,30957.8499,13750.0,30957.19643763638
2017-08-01 13:30:00,30979.95,31125.0,30972.2999,31050.0,11225.0,31066.279716703797
2017-08-01 13:45:00,31056.0999,31131.0,30962.0,31125.0,5275.0,31069.067512322297
2017-08-01 14:00:00,31116.75,31290.0,31116.75,31253.65,13250.0,31228.3075256604
2017-08-01 14:15:00,31250.0,31432.0,31244.75,31419.0,11250.0,31339.048093555568
2017-08-01 14:30:00,31417.0,31469.95,31320.65,31400.0499,11625.0,31395.709763440882
2017-08-01 14:45:00,31401.0,31542.2999,31320.0,31430.0,14300.0,31445.245610314698
2017-08-01 15:00:00,31436.0499,31486.45,31387.75,31462.0,5700.0,31447.85239166668
2017-08-01 15:15:00,31477.0,31589.0,31443.0,31548.15,15125.0,31521.103196694232
2017-08-01 15:30:00,31553.0999,31669.0,31548.4,31622.0,19325.0,31617.894938162986
